Task ID,Supplier ID,Cost
21/12/2021,S12,0.394626183
21/12/2021,S48,0.395833167
21/12/2021,S34,0.396943807
21/12/2021,S8,0.398166306
21/12/2021,S40,0.398790787
21/12/2021,S23,0.399610907
21/12/2021,S33,0.401807609
21/12/2021,S30,0.401853648
21/12/2021,S13,0.402360456
21/12/2021,S37,0.40247291
21/12/2021,S53,0.402483597
21/12/2021,S9,0.402924499
21/12/2021,S10,0.403481194
21/12/2021,S51,0.403697494
21/12/2021,S54,0.403712798
21/12/2021,S6,0.404395351
22/12/2021,S35,0.377867903
22/12/2021,S19,0.383428188
22/12/2021,S12,0.387022835
22/12/2021,S58,0.388891849
22/12/2021,S22,0.3895139
22/12/2021,S21,0.391794621
22/12/2021,S46,0.393219451
22/12/2021,S40,0.393472431
22/12/2021,S47,0.394567757
22/12/2021,S16,0.395019325
22/12/2021,S24,0.395277692
22/12/2021,S27,0.395901348
22/12/2021,S45,0.39686647
22/12/2021,S44,0.397049547
22/12/2021,S33,0.398273831
22/12/2021,S53,0.399635685
22/12/2021,S14,0.401944893
22/12/2021,S5,0.402187497
22/12/2021,S25,0.403407577
22/12/2021,S9,0.405070306
